reported,type,quantity,net_length,rope_length,latitude,longitude
2019-10-09,CASIER/CAGE - TRAP/POT,0,0,0,46.6444444444444,-64.4697222222222
2019-10-07,CASIER/CAGE - TRAP/POT,1,0,150,46.2197222222222,-63.7188888888889
2019-10-09,CASIER/CAGE - TRAP/POT,4,0,150,46.2491666666667,-63.7866666666667
2019-10-09,CASIER/CAGE - TRAP/POT,1,0,120,46.2391666666667,-63.9083333333333
2019-10-09,CASIER/CAGE - TRAP/POT,2,0,60,46.2308333333333,-63.7483333333333
2019-10-09,CASIER/CAGE - TRAP/POT,2,0,60,46.2344444444444,-63.7047222222222
2019-09-09,CASIER/CAGE - TRAP/POT,7,0,0,46.2330555555556,-63.8897222222222
2019-10-01,FILET - NET,0,150,150,49.6263888888889,-55.5708333333333
2019-10-04,CASIER/CAGE - TRAP/POT,40,0,4000,46.7188888888889,-64.7094444444444
2019-09-20,CASIER/CAGE - TRAP/POT,5,0,500,46.3072222222222,-64.1625
2019-10-25,CASIER/CAGE - TRAP/POT,15,0,2220,44.7444444444444,-65.7838888888889
2019-10-01,FILET - NET,3,2/6,0,47.3627777777778,-62.0586111111111
2019-08-30,CASIER/CAGE - TRAP/POT,1,0,45,46.2711111111111,-64.0594444444444
2019-08-30,CASIER/CAGE - TRAP/POT,1,0,45,46.2911111111111,-64.0441666666667
2019-08-30,CASIER/CAGE - TRAP/POT,1,0,45,46.3305555555556,-64.0975
2019-08-30,CASIER/CAGE - TRAP/POT,1,0,45,46.3269444444444,-64.1344444444445
2019-08-30,CASIER/CAGE - TRAP/POT,1,0,45,46.3463888888889,-64.2441666666667
2019-08-30,CASIER/CAGE - TRAP/POT,1,0,45,46.365,-64.2238888888889
2019-08-30,CASIER/CAGE - TRAP/POT,1,0,45,46.2888888888889,-64.1908333333333
2019-08-30,CASIER/CAGE - TRAP/POT,1,0,45,46.3080555555556,-64.1602777777778
2019-08-30,CASIER/CAGE - TRAP/POT,1,0,45,46.2544444444444,-64.1830555555556
2019-08-30,CASIER/CAGE - TRAP/POT,1,0,45,46.2752777777778,-64.1655555555556
2019-08-30,CASIER/CAGE - TRAP/POT,1,0,45,46.3008333333333,-64.2480555555556
2019-08-30,CASIER/CAGE - TRAP/POT,1,0,45,46.3155555555556,-64.225
2019-10-08,CASIER/CAGE - TRAP/POT,1,0,150,46.36,-64.0944444444444
2019-10-08,CASIER/CAGE - TRAP/POT,1,0,150,46.2483333333333,-63.7172222222222
2019-10-08,CASIER/CAGE - TRAP/POT,1,0,150,46.3355555555556,-63.9916666666667
2019-10-08,CASIER/CAGE - TRAP/POT,1,0,150,46.2891666666667,-63.9997222222222
2019-10-08,CASIER/CAGE - TRAP/POT,1,0,150,46.255,-63.7197222222222
2019-10-08,CASIER/CAGE - TRAP/POT,1,0,150,46.3244444444444,-64.0275
2019-09-10,CASIER/CAGE - TRAP/POT,3,0,0,46.2308333333333,-64.0672222222222
2019-08-29,CASIER/CAGE - TRAP/POT,1,0,150,46.4802777777778,-64.4433333333333
2019-08-29,CASIER/CAGE - TRAP/POT,1,0,150,46.4788888888889,-64.4397222222222
2019-08-29,CASIER/CAGE - TRAP/POT,1,0,150,46.4972222222222,-64.4563888888889
2019-08-29,CASIER/CAGE - TRAP/POT,1,0,150,46.5419444444444,-64.4616666666667
2019-08-29,CASIER/CAGE - TRAP/POT,1,0,150,46.5055555555556,-64.3802777777778
2019-08-29,CASIER/CAGE - TRAP/POT,1,0,150,46.5066666666667,-64.3841666666667
2019-10-05,CASIER/CAGE - TRAP/POT,1,0,142.86,46.5269444444444,-64.4355555555556
2019-10-05,CASIER/CAGE - TRAP/POT,1,0,142.86,46.4994444444444,-64.4113888888889
2019-10-05,CASIER/CAGE - TRAP/POT,1,0,142.86,46.4633333333333,-64.4180555555556
2019-10-05,CASIER/CAGE - TRAP/POT,1,0,142.86,46.5161111111111,-64.46
2019-10-05,CASIER/CAGE - TRAP/POT,1,0,142.86,46.5511111111111,-64.4933333333333
2019-10-05,CASIER/CAGE - TRAP/POT,1,0,142.86,46.5077777777778,-64.3725
2019-10-05,CASIER/CAGE - TRAP/POT,1,0,142.86,46.5102777777778,-64.3958333333333
2019-08-18,CASIER/CAGE - TRAP/POT,1,0,150,46.4338888888889,-64.4238888888889
2019-08-18,CASIER/CAGE - TRAP/POT,1,0,150,46.5416666666667,-64.4925
2019-08-18,CASIER/CAGE - TRAP/POT,1,0,150,46.5013888888889,-64.3880555555556
2019-10-09,LONGLINE-PALANGNE,2,0,0,47.1422222222222,-60.5766666666667
2019-09-28,LONGLINE-PALANGNE,2,0,0,45.855,-61.7863888888889
2019-11-21,AUTRE - OTHER,1,175,0,44.4961111111111,-66.4513888888889
2019-11-14,CASIER/CAGE - TRAP/POT,1,0,480,44.3841666666667,-63.4241666666667
2019-09-17,CASIER/CAGE - TRAP/POT,7,0,1000,46.5658333333333,-64.4244444444444
2019-11-30,CASIER/CAGE - TRAP/POT,4,0,0,43.25,-66.0777777777778
2019-12-01,CASIER/CAGE - TRAP/POT,0,0,0,42.9483333333333,-66.1008333333333
2019-11-27,CASIER/CAGE - TRAP/POT,1,0,0,43.5119444444444,-66.8408333333333
